some statistics on the price of rice grouped by (day,year)

library(plyr)

> ddply(d, as.character(list('year','day','product')), function(x)data.frame(mean=mean(x$price),stdev=sd(x$price)) )
     year  day product      mean     stdev
874  2007  144    Rice  535.6250  355.088322
875  2007  145    Rice  512.2308  238.558223
876  2007  146    Rice  469.1111  311.758097
877  2007  147    Rice  406.1429  118.690674
878  2007  148    Rice  475.2000  225.039108
879  2007  149    Rice  480.4615  242.452269
880  2007  150    Rice  636.1333  630.033091
881  2007  151    Rice  703.3333  608.009191
882  2007  152    Rice  492.1765  256.534412
883  2007  153    Rice  687.5625  637.967499
884  2007  154    Rice  409.0000  155.514630
885  2007  155    Rice  593.2381  494.713948
886  2007  156    Rice  503.2381  227.935716
887  2007  157    Rice  472.0870  225.366351
888  2007  158    Rice  471.4500  235.557452
889  2007  159    Rice  481.0500  231.164666
890  2007  160    Rice  462.3333  174.192335
891  2007  161    Rice  427.5000  173.410400
892  2007  162    Rice  459.8333  198.455047
893  2007  163    Rice  529.8261  313.243102
894  2007  164    Rice  441.2727  219.596422
895  2007  165    Rice  550.1923  476.428800
896  2007  166    Rice  482.1818  226.078924
897  2007  167    Rice  448.8824  174.894212
898  2007  168    Rice  423.0000  184.490031
899  2007  169    Rice  502.2857  237.041588
900  2007  170    Rice  502.7778  236.817765
901  2007  171    Rice  544.3000  334.408527
902  2007  172    Rice  489.1579  218.537376
903  2007  173    Rice  502.1905  225.611307
904  2007  174    Rice  614.7143  602.692475
905  2007  175    Rice  555.0000  435.662140
906  2007  176    Rice  486.7619  215.759798
907  2007  177    Rice  506.8571  228.350889
908  2007  178    Rice  419.8095  188.626779
909  2007  179    Rice  533.1304  485.524300
910  2007  180    Rice  486.0000  232.345528
911  2007  181    Rice  460.6154  247.735255
912  2007  182    Rice  390.6250  157.930308
913  2007  183    Rice  471.8182  236.031200
914  2007  184    Rice  487.3810  235.328170
915  2007  185    Rice  451.2000  212.551562
916  2007  186    Rice  541.2917  317.672032
917  2007  187    Rice  478.9524  216.141036
918  2007  188    Rice  476.5000  224.630551
919  2007  189    Rice  385.2500  174.967548
920  2007  190    Rice  483.0000  225.808424
921  2007  191    Rice  529.0455  242.400785
922  2007  192    Rice  487.8696  264.514530
923  2007  193    Rice  507.0800  295.618831
924  2007  194    Rice  494.0000  257.778093
925  2007  195    Rice  470.8182  276.093034
926  2007  196    Rice  413.1250  171.975445
927  2007  197    Rice  542.5263  302.098470
928  2007  198    Rice  526.1538  270.027064
929  2007  199    Rice  511.2500  282.329171
930  2007  200    Rice  589.8235  399.573247
931  2007  201    Rice  536.0833  291.342457
932  2007  202    Rice  546.7647  290.077259
933  2007  203    Rice  454.2500  172.427003
934  2007  204    Rice  606.8824  298.238764
935  2007  205    Rice  600.3000  288.597899
936  2007  206    Rice  525.2500  279.003545
937  2007  207    Rice  662.6296  527.388205
938  2007  208    Rice  564.1818  285.172068
939  2007  209    Rice  585.2000  310.782009
940  2007  210    Rice  748.3750  787.539375
941  2007  211    Rice  654.0000  511.050611
942  2007  212    Rice  645.4545  501.148750
943  2007  213    Rice  530.5833  307.338493
944  2007  214    Rice  531.7273  307.312650
945  2007  215    Rice  553.1905  299.836058
946  2007  216    Rice  579.9500  318.106317
947  2007  217    Rice  619.2000  401.844580
948  2007  218    Rice  532.4167  294.712965
949  2007  219    Rice  628.3043  517.517802
950  2007  220    Rice  558.7619  319.651358
951  2007  221    Rice  591.1852  287.308737
952  2007  222    Rice  587.1724  289.041281
953  2007  223    Rice  565.5714  345.195533
954  2007  224    Rice  420.1000  142.536896
955  2007  225    Rice  651.2963  488.830930
956  2007  226    Rice  572.3333  311.106813
957  2007  227    Rice  571.7778  393.370937
958  2007  228    Rice  625.8636  304.720058
959  2007  229    Rice  685.5000  533.077119
960  2007  230    Rice  760.0625  568.776988
961  2007  231    Rice  458.8750  176.001167
962  2007  232    Rice  620.8750  303.441035
963  2007  233    Rice  688.2609  510.580171
964  2007  234    Rice  570.4783  325.493872
965  2007  235    Rice  614.6957  303.701773
966  2007  236    Rice  683.3600  484.120412
967  2007  237    Rice  617.3846  371.809660
968  2007  238    Rice  462.2000  131.809332
969  2007  239    Rice  675.3913  512.078540
970  2007  240    Rice  597.1667  300.835600
971  2007  241    Rice  587.0417  289.693313
972  2007  242    Rice  692.3478  502.580035
973  2007  243    Rice  674.6087  505.297908
974  2007  244    Rice  722.1429  538.436374
975  2007  245    Rice  517.3636  164.406370
976  2007  246    Rice  596.8800  299.917116
977  2007  247    Rice  649.2941  314.752435
978  2007  248    Rice  624.5600  282.308059
979  2007  249    Rice  691.3043  501.217194
980  2007  250    Rice  649.1481  464.195723
981  2007  251    Rice  604.2500  340.982571
982  2007  252    Rice  504.6250  189.346197
983  2007  253    Rice  715.2000  517.201437
984  2007  254    Rice  654.0417  464.202962
985  2007  255    Rice  718.7391  496.938922
986  2007  256    Rice  691.9583  496.714990
987  2007  257    Rice  676.5385  482.521728
988  2007  258    Rice  645.8000  355.114942
989  2007  259    Rice  573.2500  228.411752
990  2007  260    Rice  599.5600  308.198675
991  2007  261    Rice  706.3077  479.632423
992  2007  262    Rice  593.7200  296.921499
993  2007  263    Rice  592.6667  305.898047
994  2007  264    Rice  611.8333  296.305610
995  2007  265    Rice  611.4000  260.712978
996  2007  266    Rice  520.3333  245.831379
997  2007  267    Rice  598.2609  229.484049
998  2007  268    Rice  590.9091  249.069489
999  2007  269    Rice  573.2400  235.334386
1000 2007  270    Rice  547.2759  228.188189
1001 2007  271    Rice  578.5789  229.759371
1002 2007  272    Rice  598.5556  212.806795
1003 2007  273    Rice  489.0000  149.541522
1004 2007  274    Rice  655.1786  448.399050
1005 2007  275    Rice  633.3750  440.558067
1006 2007  276    Rice  587.4783  323.474303
1007 2007  277    Rice  685.4000  391.398667
1008 2007  278    Rice  569.9545  249.998567
1009 2007  279    Rice  547.7895  256.972238
1010 2007  280    Rice  462.7500  260.748784
1011 2007  281    Rice 1012.1111  817.238959
1012 2007  282    Rice  901.2500  766.978179
1013 2007  283    Rice  607.1500  315.532178
1014 2007  284    Rice  701.5714  618.318249
1015 2007  285    Rice  664.6875  347.196528
1016 2007  286    Rice  707.7500  398.417853
1017 2007  287    Rice  743.6667  420.357883
1018 2007  288    Rice  655.7600  294.463393
1019 2007  289    Rice  638.6364  311.158135
1020 2007  290    Rice  639.4706  324.793611
1021 2007  291    Rice  753.5000  397.350870
1022 2007  292    Rice  720.2000  417.071483
1023 2007  293    Rice  829.8000  506.145928
1024 2007  294    Rice  555.0000  162.351471
1025 2007  295    Rice  677.4444  332.195234
1026 2007  296    Rice  650.5714  324.384736
1027 2007  297    Rice  611.3750  292.312788
1028 2007  298    Rice  631.3158  334.587649
1029 2007  299    Rice  630.6400  318.174334
1030 2007  300    Rice  686.6154  386.699396
1031 2007  301    Rice  566.4286  213.181345
1032 2007  302    Rice  652.9583  324.375719
1033 2007  303    Rice  598.5294  232.868825
1034 2007  304    Rice  566.3529  221.423221
1035 2007  305    Rice  604.2778  333.894454
1036 2007  306    Rice  587.7895  264.396709
1037 2007  307    Rice  649.5294  363.037553
1038 2007  308    Rice  665.5714  214.916152
1039 2007  309    Rice  549.0000  291.423686
1040 2007  310    Rice  582.0357  254.203110
1041 2007  311    Rice  521.8333  245.014759
1042 2007  312    Rice  600.8261  326.032577
1043 2007  313    Rice  636.5714  390.372547
1044 2007  314    Rice  590.7000  221.504477
1045 2007  315    Rice  552.8000  212.886407
1046 2007  316    Rice  605.9231  312.358091
1047 2007  317    Rice  575.2692  243.452264
1048 2007  318    Rice  578.9286  320.321821
1049 2007  319    Rice  654.4783  572.709181
1050 2007  320    Rice  505.1176  263.401756
1051 2007  321    Rice  530.2778  253.604557
1052 2007  322    Rice  537.8000  215.288850
1053 2007  323    Rice  545.7500  264.262756
1054 2007  324    Rice  572.7600  342.622032
1055 2007  325    Rice  545.3077  267.755227
1056 2007  326    Rice  584.3462  282.922737
1057 2007  327    Rice  546.7692  251.257845
1058 2007  328    Rice  600.0667  274.274489
1059 2007  329    Rice  530.6364  225.230226
1060 2007  330    Rice  607.3636  338.482263
1061 2007  331    Rice  524.8750  265.213829
1062 2007  332    Rice  558.2500  237.755309
1063 2007  333    Rice  551.0833  264.054658
1064 2007  334    Rice  563.6667  241.540647
1065 2007  335    Rice  587.1304  215.256993
1066 2007  336    Rice  568.0833  178.030364
1067 2007  337    Rice  555.5161  231.056396
1068 2007  338    Rice  567.1724  271.236859
1069 2007  339    Rice  532.4286  236.585969
1070 2007  340    Rice  676.8077  513.458549
1071 2007  341    Rice  569.5652  218.356428
1072 2007  342    Rice  590.4167  180.547379
1073 2007  343    Rice  554.0000  199.566673
1074 2007  344    Rice  578.5385  213.199856
1075 2007  345    Rice  658.5185  315.568275
1076 2007  346    Rice  697.3929  501.038502
1077 2007  347    Rice  624.1818  266.658090
1078 2007  348    Rice  683.4583  345.319383
1079 2007  349    Rice  592.0000  248.471326
1080 2007  350    Rice  598.3333  230.767993
1081 2007  351    Rice  704.5000  340.036059
1082 2007  352    Rice  757.0476  565.081098
1083 2007  353    Rice  754.2500  386.312134
1084 2007  354    Rice  804.4615  536.728477
1085 2007  355    Rice  848.6667  482.422498
1086 2007  356    Rice  667.7895  350.963528
1087 2007  357    Rice  551.0000  223.566545
1088 2007  358    Rice  615.8095  327.588556
1089 2007  359    Rice  992.0000  851.663079
1090 2007  360    Rice  676.8125  371.830108
1091 2007  361    Rice  643.4500  347.381252
1092 2007  362    Rice  864.8000  695.887943
1093 2007  363    Rice  897.1818  782.898949
1094 2007  364    Rice  867.7500  865.451121
1095 2007  365    Rice  723.4286  382.148122
1096 2008    1    Rice  665.0000  233.874373
1097 2008    2    Rice  634.3182  227.658974
1098 2008    3    Rice  884.4286  632.948463
1099 2008    4    Rice  692.9091  329.460296
1100 2008    5    Rice  698.1111  336.773949
1101 2008    6    Rice  602.6000  196.144051
1102 2008    7    Rice  686.4000  329.714523
1103 2008    8    Rice  762.7407  555.072732
1104 2008    9    Rice  664.0800  310.047297
1105 2008   10    Rice  659.5172  300.980495
1106 2008   11    Rice  681.4400  327.206749
1107 2008   12    Rice  678.7500  374.499454
1108 2008   13    Rice  617.7778  178.079882
1109 2008   14    Rice  678.1111  349.740389
1110 2008   15    Rice  718.6471  359.174390
1111 2008   16    Rice  772.5417  580.080578
1112 2008   17    Rice  775.9655  541.699936
1113 2008   18    Rice  666.2143  320.784958
1114 2008   19    Rice  719.7500  452.073556
1115 2008   20    Rice  591.5000  193.900564
1116 2008   21    Rice  758.2903  513.414400
1117 2008   22    Rice  738.2500  387.067477
1118 2008   23    Rice  696.4118  387.285757
1119 2008   24    Rice  716.8000  333.967064
1120 2008   25    Rice  871.6818  555.919178
1121 2008   26    Rice  549.2857  196.923601
1122 2008   27    Rice  590.5000  220.653575
1123 2008   28    Rice  915.2000  705.930828
1124 2008   29    Rice  714.0800  352.987951
1125 2008   30    Rice  693.5769  319.868995
1126 2008   31    Rice  757.8696  610.168479
1127 2008   32    Rice  862.4286  635.555542
1128 2008   33    Rice  723.0476  343.859634
1129 2008   34    Rice  604.1111  197.826594
1130 2008   35    Rice  707.3667  331.407498
1131 2008   36    Rice  748.5172  327.741473
1132 2008   37    Rice  780.4583  414.792245
1133 2008   38    Rice  721.1852  357.106969
1134 2008   39    Rice  677.4643  340.503819
1135 2008   40    Rice  757.2143  366.872055
1136 2008   41    Rice  594.1111  180.479531
1137 2008   42    Rice  716.9600  343.568222
1138 2008   43    Rice  773.1667  380.368431
1139 2008   44    Rice  743.0968  323.060815
1140 2008   45    Rice  755.1290  336.132091
1141 2008   46    Rice  715.4667  318.225872
1142 2008   47    Rice  755.5455  357.436338
1143 2008   48    Rice  624.0000  263.012885
1144 2008   49    Rice  744.6667  363.250814
1145 2008   50    Rice  780.8148  352.988890
1146 2008   51    Rice  740.1935  361.497849
1147 2008   52    Rice  744.6364  380.605601
1148 2008   53    Rice  789.7143  536.880831
1149 2008   54    Rice  810.7500  373.321399
1150 2008   55    Rice  599.1429  205.994683
1151 2008   56    Rice  755.1538  349.207067
1152 2008   57    Rice  852.5185  490.780099
1153 2008   58    Rice  802.6897  411.294394
1154 2008   59    Rice  768.1034  358.991877
1155 2008   60    Rice  772.5000  354.009920
1156 2008   61    Rice  780.9231  347.046616
1157 2008   62    Rice  685.7273  205.862134
1158 2008   63    Rice  739.6333  354.033165
1159 2008   64    Rice  774.4286  375.308508
1160 2008   65    Rice  777.0455  329.331860
1161 2008   66    Rice  774.0000  354.901082
1162 2008   67    Rice  776.2000  340.241581
1163 2008   68    Rice  774.0588  349.180732
1164 2008   69    Rice  664.4444  204.364938
1165 2008   70    Rice  755.6800  337.939679
1166 2008   71    Rice  786.4615  335.557832
1167 2008   72    Rice  764.0000  342.275996
1168 2008   73    Rice  780.2308  340.298141
1169 2008   74    Rice  699.2069  290.035513
1170 2008   75    Rice  898.8333  564.520317
1171 2008   76    Rice  784.5000  299.048212
1172 2008   77    Rice  745.9615  378.208671
1173 2008   78    Rice  915.4091  601.125901
1174 2008   79    Rice  781.6400  376.967824
1175 2008   80    Rice  741.6552  366.169192
1176 2008   81    Rice  708.1818  432.450649
1177 2008   82    Rice  700.5714  198.305200
1178 2008   83    Rice  611.2222  252.812568
1179 2008   84    Rice  801.0000  358.470791
1180 2008   85    Rice  715.0952  370.029716
1181 2008   86    Rice  787.4444  363.990631
1182 2008   87    Rice  785.1379  346.423948
1183 2008   88    Rice  775.4333  317.369325
1184 2008   89    Rice  832.7222  432.898549
1185 2008   90    Rice  885.5000  372.465166
1186 2008   91    Rice  804.4583  376.813179
1187 2008   92    Rice  800.6842  309.800842
1188 2008   93    Rice  799.2105  319.347004
1189 2008   94    Rice  795.8095  303.374293
1190 2008   95    Rice  742.0714  329.573903
1191 2008   96    Rice  875.1538  371.045409
1192 2008   97    Rice  823.7000  326.959749
1193 2008   98    Rice  835.4444  390.943237
1194 2008   99    Rice  791.7778  353.589759
1195 2008  100    Rice  842.7727  389.913902
1196 2008  101    Rice  778.1562  355.903948
1197 2008  102    Rice  742.3793  346.476696
1198 2008  103    Rice  784.3529  419.619015
1199 2008  104    Rice  719.5556  339.527286
1200 2008  105    Rice  742.3000  461.991354
1201 2008  106    Rice  836.1600  374.003084
1202 2008  107    Rice  741.1200  310.710921
1203 2008  108    Rice  790.3182  375.489571
1204 2008  109    Rice  719.7059  365.015370
1205 2008  110    Rice  876.2963  575.512936
1206 2008  111    Rice  711.9091  317.684263
1207 2008  112    Rice  796.1538  373.173064
1208 2008  113    Rice  761.1154  376.621542
1209 2008  114    Rice  733.3077  344.502049
1210 2008  115    Rice  752.0000  363.582652
1211 2008  116    Rice  720.3750  343.209872
1212 2008  117    Rice  852.3500  412.008594
